YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,26,1,DL,2042,N903DE,EWR,ATL,1657,1725.0,28.0,36.0,1801.0,160.0,154.0,106.0,746,1947.0,12.0,1937,1959.0,22.0,0,0,,0.0,0.0,4.0,8.0,10.0
2015,11,2,1,WN,487,N8318F,DEN,PHX,835,828.0,-7.0,11.0,839.0,120.0,110.0,91.0,602,1010.0,8.0,1035,1018.0,-17.0,0,0,,,,,,
2015,7,7,2,EV,3267,N26549,EWR,ORF,1453,1541.0,48.0,22.0,1603.0,83.0,76.0,48.0,284,1651.0,6.0,1616,1657.0,41.0,0,0,,0.0,0.0,0.0,41.0,0.0
2015,3,8,7,WN,2250,N430WN,SAN,SJC,2025,2021.0,-4.0,11.0,2032.0,85.0,77.0,63.0,417,2135.0,3.0,2150,2138.0,-12.0,0,0,,,,,,
2015,10,30,5,OO,4535,N659BR,11823,11433,1015,1030.0,15.0,34.0,1104.0,57.0,69.0,30.0,128,1134.0,5.0,1112,1139.0,27.0,0,0,,12.0,0.0,15.0,0.0,0.0
2015,7,6,1,WN,4523,N7738A,DCA,STL,1855,1850.0,-5.0,47.0,1937.0,130.0,150.0,98.0,719,2015.0,5.0,2005,2020.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
2015,2,12,4,DL,1667,N992DL,ATL,MYR,2102,2102.0,0.0,24.0,2126.0,67.0,76.0,45.0,317,2211.0,7.0,2209,2218.0,9.0,0,0,,,,,,
2015,3,20,5,DL,1765,N686DA,ATL,RSW,1220,1220.0,0.0,23.0,1243.0,102.0,106.0,79.0,515,1402.0,4.0,1402,1406.0,4.0,0,0,,,,,,
2015,9,30,3,OO,4625,N800SK,MSP,GTF,1725,1721.0,-4.0,15.0,1736.0,151.0,146.0,128.0,887,1844.0,3.0,1856,1847.0,-9.0,0,0,,,,,,
2015,8,8,6,WN,1934,N202WN,DAL,SAN,815,813.0,-2.0,10.0,823.0,175.0,163.0,150.0,1182,853.0,3.0,910,856.0,-14.0,0,0,,,,,,
2015,10,29,4,OO,6198,N952SW,11292,12896,1944,1937.0,-7.0,15.0,1952.0,88.0,97.0,74.0,456,2206.0,8.0,2212,2214.0,2.0,0,0,,,,,,
2015,3,8,7,WN,3813,N642WN,LAS,AUS,1310,1402.0,52.0,13.0,1415.0,155.0,152.0,134.0,1090,1829.0,5.0,1745,1834.0,49.0,0,0,,0.0,0.0,3.0,46.0,0.0
2015,5,29,5,AS,571,N559AS,SAN,PDX,1525,1521.0,-4.0,13.0,1534.0,145.0,142.0,124.0,933,1738.0,5.0,1750,1743.0,-7.0,0,0,,,,,,
2015,6,6,6,NK,180,N630NK,FLL,LGA,1128,1124.0,-4.0,12.0,1136.0,176.0,164.0,143.0,1076,1359.0,9.0,1424,1408.0,-16.0,0,0,,,,,,
2015,10,18,7,UA,249,N671UA,12264,12266,1715,1710.0,-5.0,30.0,1740.0,199.0,195.0,155.0,1190,1915.0,10.0,1934,1925.0,-9.0,0,0,,,,,,
2015,12,24,4,MQ,3344,N6EAMQ,DTW,ORD,1845,1843.0,-2.0,10.0,1853.0,89.0,84.0,53.0,235,1846.0,21.0,1914,1907.0,-7.0,0,0,,,,,,
2015,1,30,5,AA,975,N508AA,MSY,DFW,1448,1439.0,-9.0,9.0,1448.0,102.0,89.0,71.0,447,1559.0,9.0,1630,1608.0,-22.0,0,0,,,,,,
2015,7,7,2,DL,84,N938DN,TPA,ATL,1947,1942.0,-5.0,10.0,1952.0,97.0,84.0,63.0,406,2055.0,11.0,2124,2106.0,-18.0,0,0,,,,,,
2015,8,8,6,WN,791,N8615E,LAX,MDW,1350,1351.0,1.0,10.0,1401.0,240.0,219.0,197.0,1750,1918.0,12.0,1950,1930.0,-20.0,0,0,,,,,,
2015,10,7,3,DL,2130,N3765,14747,12892,652,650.0,-2.0,26.0,716.0,173.0,157.0,115.0,954,911.0,16.0,945,927.0,-18.0,0,0,,,,,,
2015,9,9,3,EV,4283,N14158,ORD,RIC,2052,2207.0,75.0,12.0,2219.0,115.0,107.0,89.0,642,48.0,6.0,2347,54.0,67.0,0,0,,67.0,0.0,0.0,0.0,0.0
2015,9,27,7,DL,2064,N995AT,ATL,SDF,1627,1626.0,-1.0,8.0,1634.0,80.0,69.0,54.0,321,1728.0,7.0,1747,1735.0,-12.0,0,0,,,,,,
2015,11,12,4,MQ,3420,N519MQ,COU,ORD,1615,1830.0,135.0,13.0,1843.0,88.0,,,315,2109.0,9.0,1743,2118.0,,1,0,,,,,,
2015,4,19,7,WN,4363,N565WN,LAS,BOI,1340,1336.0,-4.0,13.0,1349.0,105.0,94.0,78.0,519,1607.0,3.0,1625,1610.0,-15.0,0,0,,,,,,
2015,11,10,2,DL,1848,N313US,DTW,LGA,737,732.0,-5.0,21.0,753.0,113.0,103.0,81.0,502,914.0,1.0,930,915.0,-15.0,0,0,,,,,,
2015,5,6,3,DL,1481,N946DL,LIT,ATL,600,559.0,-1.0,9.0,608.0,90.0,87.0,67.0,453,815.0,11.0,830,826.0,-4.0,0,0,,,,,,
2015,7,20,1,OO,4686,N429SW,RAP,MSP,1600,1617.0,17.0,14.0,1631.0,93.0,96.0,69.0,489,1840.0,13.0,1833,1853.0,20.0,0,0,,3.0,0.0,0.0,17.0,0.0
2015,12,12,6,DL,1283,N336NB,EWR,DTW,910,903.0,-7.0,29.0,932.0,130.0,126.0,91.0,488,1103.0,6.0,1120,1109.0,-11.0,0,0,,,,,,
2015,10,16,5,AA,139,N020AA,10397,13303,810,806.0,-4.0,11.0,817.0,117.0,110.0,88.0,594,945.0,11.0,1007,956.0,-11.0,0,0,,,,,,
2015,11,3,2,EV,5224,N138EV,SHV,ATL,1725,1723.0,-2.0,9.0,1732.0,100.0,96.0,72.0,551,1944.0,15.0,2005,1959.0,-6.0,0,0,,,,,,
2015,4,14,2,US,402,N534UW,PHL,LAX,2025,2031.0,6.0,17.0,2048.0,354.0,344.0,320.0,2402,2308.0,7.0,2319,2315.0,-4.0,0,0,,,,,,
2015,1,14,3,OO,6502,N119SY,SFO,SAT,1043,1118.0,35.0,26.0,1144.0,205.0,212.0,180.0,1482,1644.0,6.0,1608,1650.0,42.0,0,0,,7.0,0.0,0.0,35.0,0.0
2015,8,13,4,UA,1459,N29717,IAH,BNA,1535,1542.0,7.0,19.0,1601.0,118.0,112.0,88.0,657,1729.0,5.0,1733,1734.0,1.0,0,0,,,,,,
2015,1,5,1,EV,4208,N14125,SHV,IAH,530,524.0,-6.0,14.0,538.0,64.0,56.0,36.0,192,614.0,6.0,634,620.0,-14.0,0,0,,,,,,
2015,6,17,3,DL,2139,N929DN,RDU,MSP,625,639.0,14.0,14.0,653.0,171.0,158.0,138.0,980,811.0,6.0,816,817.0,1.0,0,0,,,,,,
2015,3,9,1,US,2068,N534UW,PHX,CLT,635,716.0,41.0,14.0,730.0,230.0,225.0,203.0,1773,1353.0,8.0,1325,1401.0,36.0,0,0,,0.0,0.0,36.0,0.0,0.0
2015,1,24,6,NK,165,N606NK,DFW,ATL,1342,1333.0,-9.0,14.0,1347.0,119.0,116.0,91.0,731,1618.0,11.0,1641,1629.0,-12.0,0,0,,,,,,
2015,2,11,3,DL,921,N3747D,MKE,MSP,910,908.0,-2.0,9.0,917.0,81.0,71.0,55.0,297,1012.0,7.0,1031,1019.0,-12.0,0,0,,,,,,
2015,2,27,5,WN,3493,N634SW,ATL,OKC,2040,2143.0,63.0,11.0,2154.0,160.0,143.0,128.0,761,2302.0,4.0,2220,2306.0,46.0,0,0,,0.0,0.0,46.0,0.0,0.0
2015,12,31,4,WN,3671,N779SW,RSW,BWI,845,848.0,3.0,13.0,901.0,140.0,134.0,116.0,919,1057.0,5.0,1105,1102.0,-3.0,0,0,,,,,,
2015,2,22,7,DL,1604,N803DN,DTW,FLL,725,721.0,-4.0,23.0,744.0,196.0,172.0,147.0,1127,1011.0,2.0,1041,1013.0,-28.0,0,0,,,,,,
2015,9,13,7,AA,1513,N4YNAA,COS,DFW,1615,1625.0,10.0,17.0,1642.0,116.0,109.0,83.0,592,1905.0,9.0,1911,1914.0,3.0,0,0,,,,,,
2015,2,1,7,OO,5346,N584SW,CLD,LAX,1304,1312.0,8.0,9.0,1321.0,46.0,37.0,22.0,86,1343.0,6.0,1350,1349.0,-1.0,0,0,,,,,,
2015,5,23,6,OO,6248,N141SY,SFO,MCI,1055,1048.0,-7.0,23.0,1111.0,225.0,227.0,197.0,1499,1628.0,7.0,1640,1635.0,-5.0,0,0,,,,,,
2015,3,27,5,HA,117,N477HA,KOA,HNL,818,811.0,-7.0,10.0,821.0,43.0,49.0,29.0,163,850.0,10.0,901,900.0,-1.0,0,0,,,,,,
2015,1,9,5,EV,4170,N16919,MKE,EWR,1940,1934.0,-6.0,11.0,1945.0,136.0,134.0,101.0,725,2226.0,22.0,2256,2248.0,-8.0,0,0,,,,,,
2015,11,9,1,DL,1255,N324NB,PVD,DTW,1631,1627.0,-4.0,11.0,1638.0,132.0,116.0,101.0,615,1819.0,4.0,1843,1823.0,-20.0,0,0,,,,,,
2015,7,21,2,OO,4988,N132SY,LAX,SFO,1505,1505.0,0.0,15.0,1520.0,85.0,70.0,51.0,337,1611.0,4.0,1630,1615.0,-15.0,0,0,,,,,,
2015,7,12,7,EV,4970,N751EV,LGA,ILM,2115,2110.0,-5.0,22.0,2132.0,103.0,99.0,74.0,500,2246.0,3.0,2258,2249.0,-9.0,0,0,,,,,,
2015,10,14,3,B6,1015,N228JB,12451,11697,700,650.0,-10.0,12.0,702.0,73.0,68.0,51.0,319,753.0,5.0,813,758.0,-15.0,0,0,,,,,,
2015,11,12,4,UA,1260,N64844,RDU,SFO,1805,1805.0,0.0,14.0,1819.0,367.0,367.0,342.0,2400,2101.0,11.0,2112,2112.0,0.0,0,0,,,,,,
2015,5,17,7,AS,518,N618AS,SEA,SNA,1945,1940.0,-5.0,11.0,1951.0,148.0,157.0,142.0,978,2213.0,4.0,2213,2217.0,4.0,0,0,,,,,,
2015,2,2,1,MQ,3113,N616MQ,MSN,DFW,618,619.0,1.0,20.0,639.0,167.0,151.0,123.0,821,842.0,8.0,905,850.0,-15.0,0,0,,,,,,
2015,9,5,6,AA,1889,N186US,TPA,CLT,1335,1333.0,-2.0,15.0,1348.0,104.0,105.0,75.0,507,1503.0,15.0,1519,1518.0,-1.0,0,0,,,,,,
2015,12,28,1,EV,2830,N907EV,DFW,ICT,1215,1334.0,79.0,16.0,1350.0,86.0,72.0,51.0,328,1441.0,5.0,1341,1446.0,65.0,0,0,,0.0,0.0,0.0,65.0,0.0
2015,5,8,5,MQ,3189,N922MQ,PIA,ORD,1820,2015.0,115.0,8.0,2023.0,65.0,79.0,36.0,130,2059.0,35.0,1925,2134.0,129.0,0,0,,14.0,0.0,0.0,115.0,0.0
2015,4,30,4,F9,1162,N952FR,MCO,CLE,830,823.0,-7.0,15.0,838.0,145.0,142.0,121.0,895,1039.0,6.0,1055,1045.0,-10.0,0,0,,,,,,
2015,12,23,3,AA,1906,N704US,CLT,MCI,2225,2253.0,28.0,14.0,2307.0,150.0,153.0,135.0,808,22.0,4.0,2355,26.0,31.0,0,0,,3.0,0.0,28.0,0.0,0.0
2015,12,6,7,WN,2735,N945WN,BUF,MDW,1745,1754.0,9.0,20.0,1814.0,110.0,106.0,79.0,468,1833.0,7.0,1835,1840.0,5.0,0,0,,,,,,
2015,12,31,4,AA,850,N818AW,LGA,CLT,840,918.0,38.0,15.0,933.0,128.0,116.0,96.0,544,1109.0,5.0,1048,1114.0,26.0,0,0,,0.0,0.0,0.0,26.0,0.0
2015,1,30,5,B6,691,N536JB,BOS,TPA,1651,1849.0,118.0,20.0,1909.0,215.0,181.0,156.0,1185,2145.0,5.0,2026,2150.0,84.0,0,0,,0.0,0.0,31.0,53.0,0.0
2015,8,26,3,NK,473,N510NK,ATL,LAX,1032,1028.0,-4.0,14.0,1042.0,286.0,271.0,245.0,1947,1147.0,12.0,1218,1159.0,-19.0,0,0,,,,,,
2015,3,22,7,MQ,3483,N692MQ,GNV,MIA,855,845.0,-10.0,5.0,850.0,76.0,65.0,54.0,294,944.0,6.0,1011,950.0,-21.0,0,0,,,,,,
2015,6,16,2,OO,4775,N454SW,SLC,FCA,1544,1536.0,-8.0,18.0,1554.0,103.0,104.0,81.0,531,1715.0,5.0,1727,1720.0,-7.0,0,0,,,,,,
2015,9,1,2,WN,2832,N761RR,PHX,LAS,550,544.0,-6.0,8.0,552.0,65.0,54.0,42.0,255,634.0,4.0,655,638.0,-17.0,0,0,,,,,,
2015,2,5,4,EV,4168,N16963,IAH,LIT,720,718.0,-2.0,25.0,743.0,82.0,94.0,65.0,374,848.0,4.0,842,852.0,10.0,0,0,,,,,,
2015,9,2,3,AA,386,N4YLAA,JAX,DFW,1925,1918.0,-7.0,14.0,1932.0,158.0,154.0,131.0,918,2043.0,9.0,2103,2052.0,-11.0,0,0,,,,,,
2015,1,22,4,UA,1244,N12109,LAX,EWR,1025,1020.0,-5.0,12.0,1032.0,315.0,310.0,288.0,2454,1820.0,10.0,1840,1830.0,-10.0,0,0,,,,,,
2015,8,25,2,WN,469,N655WN,BHM,HOU,555,551.0,-4.0,9.0,600.0,110.0,100.0,84.0,570,724.0,7.0,745,731.0,-14.0,0,0,,,,,,
2015,11,9,1,EV,4730,N13988,EWR,BUF,1730,1727.0,-3.0,22.0,1749.0,87.0,79.0,53.0,282,1842.0,4.0,1857,1846.0,-11.0,0,0,,,,,,
2015,3,19,4,AA,1472,N514AA,DFW,ELP,1415,1407.0,-8.0,17.0,1424.0,105.0,116.0,92.0,551,1456.0,7.0,1500,1503.0,3.0,0,0,,,,,,
2015,9,4,5,B6,1038,N589JB,AUS,BOS,1835,1858.0,23.0,9.0,1907.0,235.0,230.0,216.0,1698,2343.0,5.0,2330,2348.0,18.0,0,0,,0.0,0.0,7.0,11.0,0.0
2015,5,29,5,MQ,3523,N519MQ,XNA,ORD,1552,1540.0,-12.0,9.0,1549.0,106.0,94.0,75.0,522,1704.0,10.0,1738,1714.0,-24.0,0,0,,,,,,
2015,9,21,1,WN,1522,N436WN,SAN,MDW,1835,1915.0,40.0,30.0,1945.0,235.0,230.0,198.0,1728,103.0,2.0,30,105.0,35.0,0,0,,0.0,0.0,6.0,29.0,0.0
2015,12,13,7,WN,374,N659SW,OAK,LAX,2015,2015.0,0.0,18.0,2033.0,75.0,80.0,55.0,337,2128.0,7.0,2130,2135.0,5.0,0,0,,,,,,
2015,8,15,6,OO,5632,N930SW,SBA,SFO,600,554.0,-6.0,17.0,611.0,74.0,65.0,44.0,262,655.0,4.0,714,659.0,-15.0,0,0,,,,,,
2015,1,6,2,AA,355,N3BDAA,LGA,ORD,1805,1844.0,39.0,21.0,1905.0,171.0,168.0,136.0,733,2021.0,11.0,1956,2032.0,36.0,0,0,,0.0,0.0,36.0,0.0,0.0
2015,8,9,7,AA,212,N5DEAA,OGG,LAX,1534,1631.0,57.0,9.0,1640.0,311.0,304.0,271.0,2486,11.0,24.0,2345,35.0,50.0,0,0,,0.0,0.0,0.0,50.0,0.0
2015,8,7,5,WN,442,N7746C,MDW,STL,1845,1840.0,-5.0,12.0,1852.0,65.0,58.0,43.0,251,1935.0,3.0,1950,1938.0,-12.0,0,0,,,,,,
2015,4,1,3,AA,248,N571AA,MKE,DFW,1817,1900.0,43.0,15.0,1915.0,160.0,151.0,126.0,853,2121.0,10.0,2057,2131.0,34.0,0,0,,0.0,0.0,0.0,34.0,0.0
2015,9,28,1,AS,32,N403AS,SEA,PHL,830,826.0,-4.0,17.0,843.0,325.0,301.0,268.0,2378,1611.0,16.0,1655,1627.0,-28.0,0,0,,,,,,
2015,7,15,3,OO,5570,N745SK,ELP,IAH,1732,1738.0,6.0,15.0,1753.0,118.0,115.0,92.0,667,2025.0,8.0,2030,2033.0,3.0,0,0,,,,,,
2015,10,22,4,EV,4895,N612QX,10785,11433,1635,1633.0,-2.0,7.0,1640.0,111.0,98.0,85.0,537,1805.0,6.0,1826,1811.0,-15.0,0,0,,,,,,
2015,11,30,1,EV,4631,N12924,MKE,CLE,1527,1518.0,-9.0,11.0,1529.0,72.0,70.0,54.0,328,1723.0,5.0,1739,1728.0,-11.0,0,0,,,,,,
2015,12,1,2,AA,862,N912UY,DCA,MCO,825,820.0,-5.0,22.0,842.0,157.0,146.0,115.0,759,1037.0,9.0,1102,1046.0,-16.0,0,0,,,,,,
2015,8,28,5,B6,1081,N339JB,BOS,RIC,1034,1026.0,-8.0,17.0,1043.0,100.0,98.0,76.0,474,1159.0,5.0,1214,1204.0,-10.0,0,0,,,,,,
2015,3,17,2,WN,724,N950WN,PVD,BWI,1455,1452.0,-3.0,7.0,1459.0,85.0,75.0,65.0,327,1604.0,3.0,1620,1607.0,-13.0,0,0,,,,,,
2015,8,19,3,DL,1987,N938DN,MSP,STL,1500,1528.0,28.0,13.0,1541.0,85.0,88.0,72.0,448,1653.0,3.0,1625,1656.0,31.0,0,0,,3.0,0.0,28.0,0.0,0.0
2015,12,29,2,UA,1766,N35260,IAH,PDX,2148,2303.0,75.0,15.0,2318.0,282.0,256.0,235.0,1825,113.0,6.0,30,119.0,49.0,0,0,,0.0,0.0,20.0,29.0,0.0
2015,3,7,6,EV,4719,N16981,CAK,ORD,615,615.0,0.0,27.0,642.0,95.0,99.0,64.0,343,646.0,8.0,650,654.0,4.0,0,0,,,,,,
2015,3,13,5,UA,1634,N79279,EWR,PBI,725,731.0,6.0,16.0,747.0,181.0,161.0,141.0,1023,1008.0,4.0,1026,1012.0,-14.0,0,0,,,,,,
2015,12,13,7,UA,1474,N37474,SFO,IAH,555,553.0,-2.0,17.0,610.0,230.0,227.0,201.0,1635,1131.0,9.0,1145,1140.0,-5.0,0,0,,,,,,
2015,6,12,5,B6,126,N346JB,BWI,BOS,1250,1246.0,-4.0,10.0,1256.0,80.0,69.0,54.0,369,1350.0,5.0,1410,1355.0,-15.0,0,0,,,,,,
2015,8,10,1,UA,1903,N76516,CLE,LAX,1755,1802.0,7.0,9.0,1811.0,290.0,292.0,276.0,2052,1947.0,7.0,1945,1954.0,9.0,0,0,,,,,,
2015,11,24,2,DL,1682,N957AT,EWR,DTW,1830,1825.0,-5.0,24.0,1849.0,129.0,117.0,84.0,488,2013.0,9.0,2039,2022.0,-17.0,0,0,,,,,,
2015,8,4,2,F9,131,N931FR,DFW,DEN,1910,1904.0,-6.0,22.0,1926.0,120.0,129.0,95.0,641,2001.0,12.0,2010,2013.0,3.0,0,0,,,,,,
2015,1,20,2,MQ,3651,N907MQ,DFW,VPS,1305,1259.0,-6.0,12.0,1311.0,109.0,97.0,78.0,641,1429.0,7.0,1454,1436.0,-18.0,0,0,,,,,,
2015,12,3,4,EV,2816,N684JW,DFW,LAW,1355,1352.0,-3.0,12.0,1404.0,53.0,49.0,31.0,140,1435.0,6.0,1448,1441.0,-7.0,0,0,,,,,,
2015,4,24,5,OO,6511,N768SK,AUS,LAX,1727,1726.0,-1.0,14.0,1740.0,208.0,194.0,173.0,1242,1833.0,7.0,1855,1840.0,-15.0,0,0,,,,,,
2015,6,21,7,DL,2570,N998DL,MEM,ATL,715,706.0,-9.0,14.0,720.0,79.0,72.0,53.0,332,913.0,5.0,934,918.0,-16.0,0,0,,,,,,
2015,3,6,5,OO,4977,N794SK,MTJ,ORD,1216,1209.0,-7.0,13.0,1222.0,165.0,166.0,138.0,1081,1540.0,15.0,1601,1555.0,-6.0,0,0,,,,,,
2015,5,11,1,B6,312,N373JB,ORD,BOS,1659,1734.0,35.0,26.0,1800.0,144.0,144.0,114.0,867,2054.0,4.0,2023,2058.0,35.0,0,0,,35.0,0.0,0.0,0.0,0.0
2015,9,29,2,AA,2425,N3MWAA,DFW,LAX,1050,1045.0,-5.0,28.0,1113.0,208.0,226.0,164.0,1235,1157.0,34.0,1218,1231.0,13.0,0,0,,,,,,
2015,7,19,7,AS,222,N402AS,SEA,SFO,710,714.0,4.0,21.0,735.0,134.0,125.0,97.0,679,912.0,7.0,924,919.0,-5.0,0,0,,,,,,
2015,2,27,5,NK,733,N523NK,ORD,LAX,1115,1218.0,63.0,17.0,1235.0,264.0,269.0,241.0,1744,1436.0,11.0,1339,1447.0,68.0,0,0,,5.0,0.0,63.0,0.0,0.0
2015,8,13,4,UA,271,N850UA,PHL,DEN,1537,1531.0,-6.0,12.0,1543.0,274.0,222.0,206.0,1558,1709.0,4.0,1811,1713.0,-58.0,0,0,,,,,,
2015,1,23,5,WN,4569,N782SA,LAS,OMA,900,858.0,-2.0,12.0,910.0,155.0,155.0,139.0,1099,1329.0,4.0,1335,1333.0,-2.0,0,0,,,,,,
2015,2,6,5,AS,122,N409AS,ANC,PDX,50,52.0,2.0,15.0,107.0,214.0,222.0,202.0,1542,529.0,5.0,524,534.0,10.0,0,0,,,,,,
2015,4,28,2,OO,6409,N960SW,SLC,SFO,1125,1146.0,21.0,21.0,1207.0,131.0,126.0,102.0,599,1249.0,3.0,1236,1252.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2015,12,17,4,AA,1826,N677AW,PHX,LAS,1455,1447.0,-8.0,11.0,1458.0,71.0,65.0,48.0,255,1446.0,6.0,1506,1452.0,-14.0,0,0,,,,,,
2015,4,17,5,OO,4487,N611SK,LAX,BOI,1935,1934.0,-1.0,13.0,1947.0,131.0,112.0,95.0,674,2222.0,4.0,2246,2226.0,-20.0,0,0,,,,,,
2015,5,7,4,DL,998,N994AT,ATL,GPT,1731,1730.0,-1.0,9.0,1739.0,86.0,68.0,55.0,352,1734.0,4.0,1757,1738.0,-19.0,0,0,,,,,,
2015,11,12,4,DL,2525,N918DL,ATL,BHM,1816,1832.0,16.0,12.0,1844.0,55.0,43.0,26.0,134,1810.0,5.0,1811,1815.0,4.0,0,0,,,,,,
2015,11,18,3,AA,409,N901AW,ORD,PHX,1351,1714.0,203.0,16.0,1730.0,237.0,219.0,199.0,1440,1949.0,4.0,1648,1953.0,185.0,0,0,,0.0,0.0,14.0,171.0,0.0
2015,8,12,3,WN,1676,N8668A,MDW,SAN,1945,1956.0,11.0,24.0,2020.0,260.0,256.0,220.0,1728,2200.0,12.0,2205,2212.0,7.0,0,0,,,,,,
2015,2,7,6,DL,2483,N907DL,OKC,ATL,1640,1629.0,-11.0,12.0,1641.0,125.0,126.0,101.0,761,1922.0,13.0,1945,1935.0,-10.0,0,0,,,,,,
2015,10,1,4,EV,4238,N15527,11049,12266,1928,1919.0,-9.0,15.0,1934.0,42.0,49.0,25.0,74,1959.0,9.0,2010,2008.0,-2.0,0,0,,,,,,
2015,12,18,5,AA,323,N482AA,STL,DFW,925,918.0,-7.0,30.0,948.0,119.0,125.0,83.0,550,1111.0,12.0,1124,1123.0,-1.0,0,0,,,,,,
2015,8,25,2,WN,2986,N478WN,DEN,LAX,925,922.0,-3.0,12.0,934.0,150.0,139.0,115.0,862,1029.0,12.0,1055,1041.0,-14.0,0,0,,,,,,
2015,4,16,4,MQ,3682,N509MQ,ATL,LGA,915,952.0,37.0,20.0,1012.0,144.0,125.0,96.0,762,1148.0,9.0,1139,1157.0,18.0,0,0,,0.0,0.0,0.0,18.0,0.0
2015,2,6,5,AA,1391,N853AA,MIA,MCO,940,1024.0,44.0,16.0,1040.0,71.0,57.0,37.0,192,1117.0,4.0,1051,1121.0,30.0,0,0,,0.0,0.0,30.0,0.0,0.0
2015,2,6,5,EV,2510,N908EV,BTR,DFW,1800,1757.0,-3.0,8.0,1805.0,90.0,90.0,66.0,383,1911.0,16.0,1930,1927.0,-3.0,0,0,,,,,,
2015,10,3,6,MQ,3213,N908MQ,11298,14783,1015,1010.0,-5.0,17.0,1027.0,81.0,80.0,56.0,364,1123.0,7.0,1136,1130.0,-6.0,0,0,,,,,,
2015,2,25,3,EV,5217,N841AS,CAE,LGA,705,659.0,-6.0,14.0,713.0,122.0,122.0,82.0,617,835.0,26.0,907,901.0,-6.0,0,0,,,,,,
2015,2,25,3,AS,109,N431AS,SEA,ANC,1840,1841.0,1.0,10.0,1851.0,219.0,207.0,193.0,1448,2104.0,4.0,2119,2108.0,-11.0,0,0,,,,,,
2015,9,2,3,UA,1658,N14731,CMH,DEN,1652,1735.0,43.0,11.0,1746.0,202.0,173.0,154.0,1154,1820.0,8.0,1814,1828.0,14.0,0,0,,,,,,
2015,2,17,2,US,637,N507AY,CLT,LAS,1630,1818.0,108.0,11.0,1829.0,298.0,275.0,258.0,1916,1947.0,6.0,1828,1953.0,85.0,0,0,,0.0,0.0,85.0,0.0,0.0
2015,3,4,3,DL,786,N990DL,ATL,LGA,600,605.0,5.0,31.0,636.0,127.0,143.0,98.0,762,814.0,14.0,807,828.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0
2015,5,14,4,UA,221,N468UA,IAH,EWR,630,648.0,18.0,12.0,700.0,215.0,194.0,175.0,1400,1055.0,7.0,1105,1102.0,-3.0,0,0,,,,,,
2015,1,7,3,WN,2605,N230WN,SFO,SNA,1335,1329.0,-6.0,7.0,1336.0,85.0,78.0,67.0,372,1443.0,4.0,1500,1447.0,-13.0,0,0,,,,,,
2015,3,22,7,EV,5147,N926EV,DTW,ATW,1955,1951.0,-4.0,13.0,2004.0,86.0,79.0,63.0,296,2007.0,3.0,2021,2010.0,-11.0,0,0,,,,,,
2015,6,8,1,AS,372,N532AS,SEA,SMF,2200,2158.0,-2.0,19.0,2217.0,102.0,113.0,87.0,605,2344.0,7.0,2342,2351.0,9.0,0,0,,,,,,
2015,12,15,2,WN,2842,N280WN,OAK,SNA,605,602.0,-3.0,8.0,610.0,90.0,75.0,63.0,371,713.0,4.0,735,717.0,-18.0,0,0,,,,,,
2015,7,10,5,AS,21,N423AS,ORD,SEA,1940,1943.0,3.0,16.0,1959.0,267.0,266.0,244.0,1721,2203.0,6.0,2207,2209.0,2.0,0,0,,,,,,
2015,12,22,2,UA,1481,N17122,STT,EWR,1425,1419.0,-6.0,9.0,1428.0,275.0,248.0,230.0,1634,1718.0,9.0,1800,1727.0,-33.0,0,0,,,,,,
2015,5,24,7,F9,796,N941FR,PDX,DEN,600,550.0,-10.0,10.0,600.0,149.0,144.0,126.0,991,906.0,8.0,929,914.0,-15.0,0,0,,,,,,
2015,3,28,6,WN,4746,N494WN,MDW,SDF,1955,1956.0,1.0,9.0,2005.0,70.0,56.0,40.0,271,2145.0,7.0,2205,2152.0,-13.0,0,0,,,,,,
2015,5,28,4,EV,5042,N850AS,DTW,CHS,1001,955.0,-6.0,16.0,1011.0,129.0,127.0,106.0,667,1157.0,5.0,1210,1202.0,-8.0,0,0,,,,,,
2015,5,14,4,UA,1297,N11206,IAH,SJU,1019,1021.0,2.0,16.0,1037.0,270.0,267.0,241.0,2007,1538.0,10.0,1549,1548.0,-1.0,0,0,,,,,,
2015,5,12,2,WN,988,N636WN,ELP,SAT,1410,1429.0,19.0,7.0,1436.0,85.0,79.0,69.0,496,1645.0,3.0,1635,1648.0,13.0,0,0,,,,,,
2015,5,10,7,DL,550,N388DA,LAX,BNA,915,906.0,-9.0,13.0,919.0,243.0,228.0,210.0,1797,1449.0,5.0,1518,1454.0,-24.0,0,0,,,,,,
